2385,50,Federal-gov,501814,1st-4th,10,Divorced,Farming-fishing,Unmarried,Black,Female,6884,295,26,Cambodia
2386,36,Without-pay,1481299,Assoc-voc,14,Separated,Sales,Not-in-family,Other,Female,32798,3286,77,Ireland
2387,26,Without-pay,585056,11th,11,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,26979,2334,85,Vietnam
2388,83,Without-pay,705022,Assoc-acdm,4,Never-married,Sales,Husband,Asian-Pac-Islander,Female,27120,3032,11,Laos
2389,47,Without-pay,249689,7th-8th,11,Never-married,Sales,Unmarried,Black,Female,37976,2257,99,Cambodia
2390,50,Without-pay,1010452,Assoc-acdm,11,Never-married,Armed-Forces,Husband,Black,Female,41289,2861,17,Trinadad&Tobago
2391,31,Self-emp-not-inc,481311,Prof-school,10,Never-married,Other-service,Own-child,Black,Female,21015,653,16,Holand-Netherlands
2392,76,Local-gov,1000268,HS-grad,1,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,35011,579,43,Scotland
2393,57,Self-emp-not-inc,263707,Some-college,12,Divorced,Adm-clerical,Husband,Asian-Pac-Islander,Female,27787,3944,49,China
2394,21,Private,916630,Preschool,14,Widowed,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,15996,2751,59,Hong
2395,39,State-gov,1076750,Assoc-acdm,10,Married-spouse-absent,Priv-house-serv,Wife,Black,Female,3365,3844,74,Vietnam
2396,39,Private,431670,10th,8,Married-spouse-absent,Armed-Forces,Wife,White,Female,39686,4375,49,Puerto-Rico
2397,23,Without-pay,662026,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,26473,1882,79,India
2398,73,Without-pay,195518,5th-6th,15,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Female,33073,3818,60,Jamaica
2399,27,Without-pay,911364,Assoc-acdm,11,Married-spouse-absent,Protective-serv,Own-child,Other,Female,21588,1522,62,Columbia
2400,73,Without-pay,491318,Preschool,2,Separated,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,20978,691,75,India
2401,42,Private,108338,7th-8th,13,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Female,17880,941,89,Hong
2402,45,Federal-gov,1332639,5th-6th,6,Married-spouse-absent,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,33864,115,67,Thailand
2403,50,Local-gov,1123528,5th-6th,4,Divorced,Transport-moving,Not-in-family,Other,Female,10486,1208,42,El-Salvador
2404,69,Federal-gov,830525,Assoc-acdm,12,Separated,Priv-house-serv,Wife,Other,Female,22391,3329,50,Outlying-US(Guam-USVI-etc)
2405,26,State-gov,785554,Assoc-voc,1,Widowed,Adm-clerical,Unmarried,Other,Female,41276,1285,97,Canada
2406,46,State-gov,682867,1st-4th,10,Married-AF-spouse,Tech-support,Unmarried,White,Female,37889,3018,38,Holand-Netherlands
2407,58,Federal-gov,1477589,10th,5,Separated,Sales,Husband,Asian-Pac-Islander,Female,9532,4482,18,France
2408,48,State-gov,966778,Masters,8,Widowed,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,27653,18,93,Columbia
2409,85,Self-emp-inc,648666,Assoc-voc,10,Widowed,Transport-moving,Unmarried,Black,Female,17357,475,81,United-States
2410,47,Self-emp-not-inc,796983,Some-college,1,Married-AF-spouse,Exec-managerial,Wife,Other,Female,32289,3420,98,Japan
2411,32,Private,745846,9th,2,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,11394,2911,83,Cambodia
2412,66,Self-emp-not-inc,30178,11th,11,Married-spouse-absent,Adm-clerical,Husband,Other,Female,40307,1408,8,Honduras
2413,27,Federal-gov,293840,Some-college,7,Divorced,Transport-moving,Unmarried,White,Female,21791,4331,29,Hungary
2414,69,Private,291295,7th-8th,11,Widowed,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,17214,4450,32,Columbia
2415,18,Private,477689,12th,4,Widowed,Priv-house-serv,Husband,Black,Female,32987,2384,84,Taiwan
2416,27,Self-emp-inc,1038549,10th,8,Divorced,Adm-clerical,Own-child,Other,Female,2349,3946,78,Guatemala
2417,90,Self-emp-inc,157179,Bachelors,13,Married-spouse-absent,Adm-clerical,Wife,White,Female,3896,4529,65,Thailand
2418,23,Without-pay,1204672,HS-grad,5,Widowed,Craft-repair,Husband,Black,Female,11673,3930,97,Thailand
2419,46,Federal-gov,319029,Some-college,1,Divorced,Machine-op-inspct,Other-relative,White,Female,15317,538,87,Italy
2420,49,Self-emp-not-inc,87071,Prof-school,12,Married-spouse-absent,Armed-Forces,Unmarried,Other,Female,38886,2522,16,Laos
2421,58,Self-emp-not-inc,768818,9th,7,Never-married,Tech-support,Other-relative,White,Female,11726,2608,38,Outlying-US(Guam-USVI-etc)
2422,67,Self-emp-not-inc,623683,7th-8th,9,Divorced,Other-service,Own-child,White,Female,10897,4061,44,India
2423,29,Without-pay,143246,Assoc-acdm,3,Married-spouse-absent,Priv-house-serv,Other-relative,White,Female,25256,1276,72,Poland
2424,80,Self-emp-not-inc,1171357,HS-grad,12,Married-AF-spouse,Adm-clerical,Other-relative,Other,Female,1407,511,3,Italy
2425,50,Federal-gov,1201602,11th,13,Separated,Armed-Forces,Husband,Asian-Pac-Islander,Female,11956,2725,6,Greece
2426,83,Without-pay,771748,Prof-school,13,Separated,Protective-serv,Unmarried,White,Female,33307,4013,96,Puerto-Rico
2427,41,Self-emp-not-inc,1029116,Bachelors,13,Separated,Sales,Other-relative,White,Female,14150,1304,9,Holand-Netherlands
2428,78,Federal-gov,854785,7th-8th,3,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,14494,4368,48,Cuba
2429,43,Local-gov,34423,Bachelors,12,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,15910,712,39,Portugal
2430,74,State-gov,436867,7th-8th,4,Widowed,Transport-moving,Own-child,Asian-Pac-Islander,Female,26037,3816,78,Puerto-Rico
2431,59,Private,1463820,12th,9,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,23296,1866,41,Taiwan
2432,65,Self-emp-inc,458843,Some-college,14,Divorced,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,35073,2051,33,United-States
2433,60,Local-gov,996957,7th-8th,8,Married-AF-spouse,Armed-Forces,Own-child,Asian-Pac-Islander,Female,37987,2596,80,Poland
2434,87,Without-pay,655696,Masters,16,Separated,Sales,Wife,Other,Female,34068,4141,85,Hungary
2435,25,Local-gov,666720,HS-grad,10,Married-AF-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,2602,1253,63,Laos
2436,46,Self-emp-not-inc,250857,10th,12,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,9370,2179,73,Holand-Netherlands
2437,52,Federal-gov,621750,Prof-school,3,Divorced,Armed-Forces,Own-child,Black,Female,25310,3728,89,Yugoslavia
2438,64,Without-pay,587514,Preschool,2,Never-married,Exec-managerial,Husband,Black,Female,4143,2258,5,Hong
2439,55,Self-emp-inc,705838,Doctorate,12,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,14827,677,34,Vietnam
2440,33,State-gov,351911,Preschool,2,Never-married,Tech-support,Other-relative,Black,Female,4732,4476,95,Iran
2441,69,Local-gov,120072,Prof-school,10,Separated,Tech-support,Other-relative,Black,Female,16296,1699,80,France
2442,74,Self-emp-not-inc,1230316,Bachelors,12,Married-spouse-absent,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,19596,52,18,Ireland
2443,80,Private,1184684,5th-6th,4,Divorced,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,17381,2720,35,Outlying-US(Guam-USVI-etc)
2444,57,Local-gov,1165982,Assoc-acdm,5,Married-civ-spouse,Prof-specialty,Wife,White,Female,28939,3151,99,Trinadad&Tobago
2445,34,Local-gov,366161,7th-8th,13,Separated,Handlers-cleaners,Wife,Other,Female,4751,3084,28,Dominican-Republic
2446,22,State-gov,188135,Some-college,6,Widowed,Armed-Forces,Own-child,White,Female,10648,4298,83,Jamaica
2447,30,Self-emp-not-inc,159313,Assoc-voc,12,Separated,Other-service,Not-in-family,Black,Female,27452,186,44,Greece
2448,45,Self-emp-inc,732759,7th-8th,9,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,27294,2516,23,Scotland
2449,27,Local-gov,423143,Assoc-voc,2,Married-spouse-absent,Craft-repair,Wife,Amer-Indian-Eskimo,Female,24560,393,29,Peru
2450,64,Federal-gov,126944,Preschool,14,Married-AF-spouse,Farming-fishing,Unmarried,Other,Female,2001,2371,41,Outlying-US(Guam-USVI-etc)
2451,25,Self-emp-not-inc,689885,12th,4,Never-married,Sales,Other-relative,White,Female,1732,531,54,Philippines
2452,44,Federal-gov,479214,7th-8th,14,Divorced,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,15756,3160,52,Dominican-Republic
2453,67,Local-gov,1164746,5th-6th,1,Married-civ-spouse,Craft-repair,Husband,Other,Female,21403,1000,5,Peru
2454,45,Private,53532,Prof-school,13,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,2455,2455,49,Dominican-Republic
2455,50,Private,77465,10th,10,Married-spouse-absent,Exec-managerial,Own-child,Black,Female,34161,357,75,England
2456,87,Local-gov,301082,5th-6th,1,Separated,Tech-support,Husband,Amer-Indian-Eskimo,Female,6650,3626,32,Haiti
2457,24,Without-pay,1466494,10th,4,Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,2901,1718,83,Ecuador
2458,53,Private,670900,10th,11,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,28314,860,34,Laos
2459,68,Private,516533,Some-college,14,Separated,Exec-managerial,Not-in-family,Other,Female,15549,1793,97,Columbia
2460,19,Private,1473393,11th,12,Married-AF-spouse,Prof-specialty,Unmarried,Other,Female,3319,777,12,Canada
2461,17,Private,428988,10th,2,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,23633,3674,8,Haiti
2462,62,Federal-gov,152945,HS-grad,9,Married-civ-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,30577,3409,97,Holand-Netherlands
2463,33,Local-gov,772892,9th,5,Married-AF-spouse,Armed-Forces,Husband,White,Female,24413,3664,59,England
2464,61,Private,1182614,Prof-school,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,12459,4308,4,Puerto-Rico
2465,47,Federal-gov,992366,Doctorate,12,Widowed,Tech-support,Own-child,Black,Female,29851,3175,77,Hungary
2466,26,Private,602140,Assoc-acdm,14,Married-spouse-absent,Tech-support,Other-relative,White,Female,655,4132,37,Cambodia
2467,25,Federal-gov,792058,Some-college,7,Separated,Prof-specialty,Not-in-family,White,Female,14159,36,54,France
2468,32,Without-pay,311965,1st-4th,1,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,11709,4177,77,Taiwan
2469,34,Local-gov,149819,Prof-school,2,Married-spouse-absent,Adm-clerical,Husband,Other,Female,10496,451,74,Scotland
2470,76,Local-gov,514739,Bachelors,14,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,23154,1294,69,Trinadad&Tobago
2471,63,Without-pay,395013,HS-grad,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,21662,2458,48,Outlying-US(Guam-USVI-etc)
2472,70,Without-pay,1046647,Preschool,9,Married-AF-spouse,Adm-clerical,Own-child,Other,Female,11034,1861,37,Cambodia
2473,69,Self-emp-inc,326186,Assoc-acdm,16,Widowed,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,13263,3824,19,Philippines
2474,90,Self-emp-not-inc,550686,Bachelors,3,Divorced,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,9871,1334,97,Scotland
2475,57,Self-emp-inc,759427,Some-college,4,Never-married,Other-service,Own-child,White,Female,5984,3243,44,England
2476,72,Self-emp-inc,364877,11th,7,Married-AF-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,20353,2504,40,Haiti
2477,43,State-gov,57417,Assoc-acdm,12,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,13604,4394,16,Thailand
2478,58,Federal-gov,1397179,HS-grad,13,Divorced,Protective-serv,Unmarried,White,Female,40439,3348,20,India
2479,77,Self-emp-inc,1196518,Assoc-acdm,16,Married-spouse-absent,Craft-repair,Own-child,White,Female,17904,4127,95,Portugal
2480,25,Local-gov,522294,Bachelors,5,Married-AF-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,4205,1411,65,Germany
2481,80,Federal-gov,456641,Prof-school,7,Widowed,Adm-clerical,Own-child,Other,Female,35494,2024,24,Japan
2482,55,Self-emp-inc,525319,Assoc-acdm,2,Married-spouse-absent,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,38860,1789,12,Greece
2483,84,State-gov,670188,HS-grad,14,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,15073,1112,33,Taiwan
2484,72,Without-pay,229228,1st-4th,5,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,8222,2762,52,Cuba
2485,84,Self-emp-not-inc,1079326,1st-4th,7,Married-AF-spouse,Exec-managerial,Own-child,Other,Female,7028,4052,93,England
2486,82,Without-pay,668838,7th-8th,6,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,31377,4343,75,Outlying-US(Guam-USVI-etc)
2487,18,Private,1431405,Masters,12,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,21825,1135,59,England
2488,49,Self-emp-not-inc,473415,HS-grad,14,Widowed,Adm-clerical,Husband,Black,Female,3933,1743,19,Peru
2489,43,Self-emp-inc,1432068,5th-6th,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,3567,2364,16,France
2490,77,Self-emp-inc,870504,10th,14,Never-married,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,36771,4006,83,Portugal
2491,49,Federal-gov,910792,9th,15,Divorced,Protective-serv,Unmarried,Black,Female,9823,2438,34,Ireland
2492,87,Without-pay,206354,10th,3,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,12680,1129,46,Portugal
2493,19,Self-emp-inc,419518,Assoc-acdm,3,Married-AF-spouse,Prof-specialty,Own-child,White,Female,22838,3359,94,Cambodia
2494,67,Self-emp-not-inc,1337930,Doctorate,9,Separated,Craft-repair,Unmarried,Other,Female,19281,2855,89,Yugoslavia
2495,45,Federal-gov,430132,Some-college,11,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,26449,1006,34,Japan
2496,79,Without-pay,735026,1st-4th,14,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,10376,180,2,Japan
2497,23,Self-emp-not-inc,406741,Assoc-voc,6,Never-married,Priv-house-serv,Unmarried,White,Female,34856,1072,34,Ecuador
2498,87,Self-emp-not-inc,1081255,10th,15,Widowed,Adm-clerical,Unmarried,Other,Female,10743,1195,71,Thailand
2499,74,Self-emp-not-inc,943759,10th,13,Divorced,Adm-clerical,Husband,Black,Female,27243,3067,96,Greece
2500,60,Self-emp-inc,794388,10th,11,Married-civ-spouse,Protective-serv,Own-child,Black,Female,20915,3313,70,Taiwan
2501,38,Private,807313,11th,1,Widowed,Adm-clerical,Husband,Asian-Pac-Islander,Female,34664,1793,63,France
2502,62,Self-emp-inc,1287225,7th-8th,15,Never-married,Sales,Unmarried,Black,Female,10256,1743,99,El-Salvador
2503,22,Private,1412439,5th-6th,9,Divorced,Tech-support,Wife,Asian-Pac-Islander,Female,39691,139,13,Vietnam
2504,72,Federal-gov,694608,7th-8th,1,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,15659,3556,84,El-Salvador
2505,76,Private,768952,Some-college,2,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,15160,2607,32,Mexico
2506,44,Federal-gov,1002836,Doctorate,9,Married-spouse-absent,Tech-support,Own-child,Other,Female,2993,1544,46,Columbia
2507,30,Self-emp-not-inc,1317229,10th,14,Married-AF-spouse,Exec-managerial,Husband,White,Female,19710,3587,18,Germany
2508,62,Federal-gov,1460929,11th,15,Separated,Adm-clerical,Not-in-family,White,Female,31126,541,87,France
2509,28,Federal-gov,310492,Doctorate,10,Married-AF-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Female,39481,3241,25,Greece
2510,39,Self-emp-not-inc,1384073,Preschool,10,Widowed,Tech-support,Wife,Asian-Pac-Islander,Female,25343,2708,43,Trinadad&Tobago
2511,82,Federal-gov,1057184,Some-college,8,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,38853,2227,33,Poland
2512,73,Without-pay,418681,5th-6th,7,Widowed,Machine-op-inspct,Husband,Black,Female,22511,2723,67,Peru
2513,56,State-gov,649743,Preschool,12,Separated,Transport-moving,Husband,Asian-Pac-Islander,Female,25565,2957,94,Greece
2514,82,Local-gov,923384,5th-6th,10,Married-spouse-absent,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,252,2038,24,Jamaica
2515,78,Self-emp-not-inc,784452,11th,12,Married-civ-spouse,Other-service,Unmarried,White,Female,4633,2430,65,Haiti
2516,21,Local-gov,439269,Assoc-acdm,11,Married-AF-spouse,Machine-op-inspct,Husband,White,Female,14549,3170,21,Poland
2517,76,Federal-gov,813270,Assoc-acdm,12,Married-spouse-absent,Transport-moving,Husband,Other,Female,27789,3307,93,China
2518,75,Federal-gov,1392852,Assoc-voc,15,Married-spouse-absent,Prof-specialty,Other-relative,White,Female,12940,4349,24,Hungary
2519,87,Local-gov,705892,1st-4th,11,Never-married,Machine-op-inspct,Husband,White,Female,723,733,6,United-States
2520,57,Private,1372678,Masters,12,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,25308,4444,11,Guatemala
2521,59,Federal-gov,896024,Bachelors,3,Separated,Other-service,Husband,Asian-Pac-Islander,Female,39035,1894,93,Hong
2522,31,Local-gov,293167,9th,1,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,34217,3320,61,China
2523,19,Self-emp-inc,914226,7th-8th,12,Married-AF-spouse,Farming-fishing,Other-relative,Other,Female,33510,3147,32,Poland
2524,81,Federal-gov,1455117,Assoc-voc,12,Married-AF-spouse,Farming-fishing,Unmarried,White,Female,2455,68,64,Puerto-Rico
2525,82,Without-pay,259437,12th,8,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Female,30737,1771,75,Japan
2526,22,Private,504656,Assoc-voc,6,Never-married,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,12787,3809,48,India
2527,78,Federal-gov,1101085,Prof-school,5,Married-spouse-absent,Exec-managerial,Wife,White,Female,3347,258,7,Thailand
2528,84,Self-emp-inc,339349,Doctorate,3,Married-spouse-absent,Craft-repair,Other-relative,Black,Female,27924,1996,10,Ecuador
2529,29,Without-pay,1292101,1st-4th,7,Widowed,Exec-managerial,Own-child,Other,Female,10579,2610,20,Cuba
2530,37,Self-emp-inc,769127,Prof-school,8,Married-AF-spouse,Other-service,Husband,Other,Female,32736,294,13,Taiwan
2531,39,Self-emp-not-inc,793546,Bachelors,15,Married-AF-spouse,Exec-managerial,Wife,Black,Female,26328,1924,69,Columbia
2532,42,Self-emp-not-inc,148095,Bachelors,9,Widowed,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,9968,4033,73,Taiwan
2533,27,State-gov,681087,9th,2,Married-spouse-absent,Protective-serv,Own-child,Black,Female,19082,4515,56,Hong
2534,25,Self-emp-inc,505969,10th,3,Widowed,Craft-repair,Not-in-family,White,Female,10114,1728,48,Philippines
2535,34,Self-emp-inc,478483,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Other,Female,15188,4021,51,Laos
2536,89,Private,1033631,10th,3,Married-spouse-absent,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,13981,983,95,Yugoslavia
2537,78,State-gov,241586,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Female,19986,4185,68,South
2538,72,Local-gov,564350,Bachelors,13,Separated,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,35412,2033,57,Outlying-US(Guam-USVI-etc)
2539,87,Self-emp-inc,259968,Masters,5,Divorced,Protective-serv,Husband,White,Female,8153,2185,54,Puerto-Rico
2540,23,Local-gov,266731,12th,5,Divorced,Exec-managerial,Own-child,Other,Female,2017,1477,94,Guatemala
2541,57,Private,1018972,9th,6,Married-civ-spouse,Armed-Forces,Not-in-family,White,Female,15980,132,80,England
2542,28,Self-emp-not-inc,1111389,12th,6,Separated,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,38198,1692,96,Germany
2543,87,Federal-gov,518352,7th-8th,3,Widowed,Priv-house-serv,Husband,Other,Female,17599,3151,26,El-Salvador
2544,18,State-gov,417824,Some-college,15,Divorced,Armed-Forces,Own-child,Black,Female,21224,1672,81,England
2545,67,Private,1435031,Masters,3,Never-married,Tech-support,Other-relative,Other,Female,6670,37,78,Yugoslavia
2546,48,Self-emp-inc,241423,Assoc-acdm,16,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,37431,1143,87,France
2547,75,State-gov,1102041,Assoc-acdm,10,Widowed,Protective-serv,Own-child,Other,Female,22122,1103,50,Holand-Netherlands
2548,72,Self-emp-not-inc,1462255,9th,2,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,37775,362,80,Iran
2549,63,State-gov,614205,Assoc-voc,13,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,16560,481,55,Hungary
2550,80,State-gov,1456334,12th,13,Divorced,Other-service,Own-child,Amer-Indian-Eskimo,Female,12050,4522,90,Thailand
2551,77,Local-gov,1225404,Preschool,8,Never-married,Exec-managerial,Unmarried,Black,Female,17379,1661,7,Cuba
2552,42,Self-emp-inc,359666,7th-8th,2,Married-AF-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Female,28686,819,51,United-States
2553,44,Local-gov,731451,12th,9,Never-married,Armed-Forces,Husband,White,Female,6015,1194,55,Hungary
2554,84,Self-emp-inc,401383,5th-6th,12,Divorced,Transport-moving,Husband,Black,Female,3635,2966,89,Cuba
2555,19,Without-pay,1280360,Prof-school,13,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,7424,1260,29,Canada
2556,41,Self-emp-not-inc,1019767,7th-8th,2,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,27699,4434,47,United-States
2557,53,Self-emp-not-inc,285618,7th-8th,8,Separated,Sales,Wife,White,Female,34217,4501,88,Jamaica
2558,54,Local-gov,1106840,Doctorate,12,Married-spouse-absent,Armed-Forces,Husband,Other,Female,27894,4244,70,Poland
2559,28,State-gov,858943,11th,4,Separated,Farming-fishing,Unmarried,Black,Female,27569,1296,19,Ireland
2560,22,State-gov,738323,1st-4th,6,Divorced,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,29394,606,35,Jamaica
2561,23,Without-pay,986758,9th,9,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,5435,993,86,Cuba
2562,70,Self-emp-not-inc,72593,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,29040,1230,82,Trinadad&Tobago
2563,18,Self-emp-inc,1045085,Preschool,1,Divorced,Armed-Forces,Husband,Black,Female,11437,3855,99,Portugal
2564,20,Self-emp-inc,459053,1st-4th,4,Married-civ-spouse,Sales,Not-in-family,White,Female,4475,3241,98,Japan
2565,68,Without-pay,206055,9th,8,Widowed,Priv-house-serv,Not-in-family,White,Female,7446,3825,58,Laos
2566,17,Private,1109051,9th,16,Separated,Craft-repair,Husband,Black,Female,26039,2606,87,Ireland
2567,18,Without-pay,1455722,10th,5,Separated,Priv-house-serv,Other-relative,Black,Female,39935,3329,48,Laos
2568,25,Local-gov,528687,Preschool,9,Divorced,Adm-clerical,Unmarried,Black,Female,24814,3984,79,Germany
2569,43,Self-emp-not-inc,1032455,HS-grad,8,Divorced,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,10691,613,90,Guatemala
2570,29,Self-emp-not-inc,1477862,1st-4th,15,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,34006,3423,60,Ireland
2571,27,Federal-gov,253145,7th-8th,14,Married-civ-spouse,Protective-serv,Wife,Black,Female,27127,134,98,Columbia
2572,26,Private,1093708,Doctorate,6,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,39056,787,79,Dominican-Republic
2573,64,Private,166610,HS-grad,11,Widowed,Other-service,Not-in-family,Black,Female,38233,4069,11,Mexico
2574,19,Self-emp-not-inc,368974,Preschool,4,Married-spouse-absent,Other-service,Wife,Black,Female,19494,2117,67,Puerto-Rico
2575,21,Self-emp-inc,296702,Assoc-acdm,9,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Female,8616,2994,52,Columbia
2576,60,Without-pay,375415,11th,3,Separated,Tech-support,Own-child,White,Female,29642,1682,39,Puerto-Rico
2577,62,Without-pay,671254,Assoc-voc,12,Married-AF-spouse,Adm-clerical,Not-in-family,White,Female,35197,781,24,Mexico
2578,74,Self-emp-not-inc,1272303,HS-grad,2,Widowed,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,35273,2895,15,China
2579,89,Federal-gov,938960,5th-6th,9,Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,19053,3634,86,Peru
2580,22,Self-emp-not-inc,249726,HS-grad,5,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,30981,2436,79,Haiti
2581,26,Private,876038,Doctorate,8,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,40556,3216,12,France
2582,78,Local-gov,303004,HS-grad,4,Never-married,Exec-managerial,Husband,Other,Female,33205,951,63,China
2583,26,State-gov,1119596,Bachelors,12,Never-married,Transport-moving,Husband,Other,Female,9069,524,80,Thailand
2584,74,Without-pay,448552,7th-8th,2,Married-civ-spouse,Prof-specialty,Other-relative,Other,Female,2994,4281,38,Guatemala
2585,40,State-gov,1043985,11th,16,Married-AF-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Female,23082,3850,45,Laos
2586,40,Self-emp-inc,693853,10th,8,Married-spouse-absent,Handlers-cleaners,Husband,White,Female,2241,2622,28,India
2587,55,Self-emp-not-inc,407953,HS-grad,9,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Female,1173,3473,27,England
2588,31,Self-emp-inc,850883,11th,8,Widowed,Farming-fishing,Own-child,White,Female,10530,1930,9,Columbia
2589,17,Self-emp-not-inc,407919,5th-6th,9,Married-AF-spouse,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,28540,2591,11,Outlying-US(Guam-USVI-etc)
2590,45,Self-emp-not-inc,758410,12th,1,Married-civ-spouse,Handlers-cleaners,Own-child,Other,Female,34939,4133,80,Holand-Netherlands
2591,37,Without-pay,430862,Masters,6,Divorced,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,11929,1048,51,El-Salvador
2592,80,Without-pay,651356,HS-grad,15,Married-AF-spouse,Armed-Forces,Husband,Black,Female,35890,2492,42,Ireland
2593,54,Local-gov,403434,Assoc-acdm,1,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,178,850,51,Hungary
2594,47,State-gov,783929,Doctorate,15,Widowed,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,13128,2973,61,Ecuador
2595,69,Private,1441817,10th,13,Married-spouse-absent,Prof-specialty,Unmarried,Other,Female,1051,74,74,Japan
2596,50,Self-emp-not-inc,401661,Doctorate,3,Divorced,Protective-serv,Own-child,White,Female,30957,3561,80,Honduras
2597,72,Without-pay,75162,11th,12,Divorced,Armed-Forces,Husband,Black,Female,33825,4192,70,United-States
